,stations,stations Latitude,stations Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2504,ABRANTES/11,40.38082723882115,-3.72791115890327,Campos de Futbol Ernesto Cotorruelo,40.38079482113745,-3.724065542569688,Soccer Field
2505,ABRANTES/11,40.38082723882115,-3.72791115890327,Parque Setúbal,40.38286842055851,-3.7250438242425528,Park
2506,ABRANTES/11,40.38082723882115,-3.72791115890327,Escuela Federacion Futbol Madrid . Campo Ernesto Cotorruelo,40.38080480616392,-3.7234283986261447,Athletics & Sports
2507,ABRANTES/11,40.38082723882115,-3.72791115890327,Restaurante Apolo,40.384604,-3.728628,Restaurant
2508,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Mesón Avelino,40.372219553419384,-3.755117241579208,Spanish Restaurant
2509,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Don Antonio,40.370374502946405,-3.75331615892289,BBQ Joint
2510,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Polideportivo Amorós,40.37141945279234,-3.7570467024643395,Gym
2511,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Medina 3,40.371001161,-3.746793892,Candy Store
2512,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Gimnasio Emperatriz,40.37240489071103,-3.7520319473409556,Gym / Fitness Center
2513,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Metro Carabanchel Alto,40.37236155381716,-3.753371845530884,Metro Station
2514,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Plaza de la Emperatriz,40.37344076903736,-3.751509189605713,Plaza
2515,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,plaza del parterre,40.375447108967926,-3.751077058532431,Plaza
2516,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,Gonzalo,40.370896430682784,-3.746582604397074,Spanish Restaurant
2517,CARABANCHEL ALTO/11,40.37199788960605,-3.751916263742287,"Carabox - Escuela de Música y Danza, Locales de Ensayo",40.36821865792098,-3.7548581631648896,Music School
2518,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,Anubis Coctelería Sambil,40.359678,-3.777031,Cocktail Bar
2519,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,100 Montaditos,40.359303,-3.7759764,Sandwich Place
2520,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,Odeón Multicines Sambil Leganés,40.358885,-3.776207,Multiplex
2521,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,SAMBIL OUTLET Madrid,40.35914180223738,-3.7750314690382667,Shopping Mall
2522,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,VIPS,40.359211,-3.775849,Restaurant
2523,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,Ginos  CC Sambil Outlet,40.359272,-3.776837,Italian Restaurant
2524,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,Arepa Ole “Sambil”,40.359038,-3.776332,Arepa Restaurant
2525,LA FORTUNA/11,40.35795245939829,-3.7778337796711767,Hurricane  Factory,40.359767,-3.777373,Skydiving Drop Zone
2526,LA PESETA/11,40.364217512605684,-3.756906023990758,Peter Rabbit,40.362437554957744,-3.758390309990183,Bar
2527,LA PESETA/11,40.364217512605684,-3.756906023990758,La Galería Café,40.36148283765599,-3.756160430613481,Bar
2528,LA PESETA/11,40.364217512605684,-3.756906023990758,Las Brasas de Morales,40.362476399423684,-3.7587264371127977,Steakhouse
2529,LA PESETA/11,40.364217512605684,-3.756906023990758,Telepizza,40.36246352506673,-3.7557123622324253,Pizza Place
2530,LA PESETA/11,40.364217512605684,-3.756906023990758,El Chiscón De La Ribera,40.36209547109812,-3.756022682308382,Spanish Restaurant
2531,LA PESETA/11,40.364217512605684,-3.756906023990758,Parque La Peseta,40.36405677463591,-3.756723403930664,Park
2532,LA PESETA/11,40.364217512605684,-3.756906023990758,The Royal Tavern,40.362173482258896,-3.751960958209031,Bar
2533,LA PESETA/11,40.364217512605684,-3.756906023990758,Escuela de Música Isaac Albéniz,40.365969621421584,-3.755350535464092,Music School
2534,LA PESETA/11,40.364217512605684,-3.756906023990758,Il pomo d'oro,40.36185232337179,-3.7562778404329116,Italian Restaurant
2535,LA PESETA/11,40.364217512605684,-3.756906023990758,El Portón,40.361702520606784,-3.759933759199164,Spanish Restaurant
2536,LA PESETA/11,40.364217512605684,-3.756906023990758,Golosymas,40.365042637500004,-3.7619209333333337,Candy Store
2537,LA PESETA/11,40.364217512605684,-3.756906023990758,"Carabox - Escuela de Música y Danza, Locales de Ensayo",40.36821865792098,-3.7548581631648896,Music School
2538,LA PESETA/11,40.364217512605684,-3.756906023990758,La Rosa,40.364364384825834,-3.7627205388593143,Bakery
2539,PAN BENDITO/11,40.375859688051975,-3.734171678429013,Restaurante Asiático Real,40.373784061130195,-3.7328624725341797,Asian Restaurant
2540,PAN BENDITO/11,40.375859688051975,-3.734171678429013,Metro Abrantes,40.37800192828255,-3.7329861214661038,Metro Station
2541,PAN BENDITO/11,40.375859688051975,-3.734171678429013,Burger King,40.37261,-3.7305,Fast Food Restaurant
2542,PAN BENDITO/11,40.375859688051975,-3.734171678429013,La Tasca,40.37399837962886,-3.730877214916841,Diner
2543,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Bar La Alegría,40.38633018096467,-3.7189387139127477,Bar
2544,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Bodega La Amistad,40.38660383188761,-3.7149946488639296,Bar
2545,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Pulpería Restaurante O'Freixo,40.38707067842374,-3.7145719504807975,Seafood Restaurant
2546,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Jose Pan,40.38645409699392,-3.720684833941886,Bakery
2547,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,La Ensaimadería de Carola,40.387084665557346,-3.714632158377893,Bakery
2548,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Plaza Elíptica,40.38550774184425,-3.717026784473171,Plaza
2549,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Tropicalissima,40.38530256804423,-3.7209772910289063,Colombian Restaurant
2550,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,La Madreña Santa Lucrecia,40.38660010705952,-3.719219456330113,Bar
2551,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Plaza de San Vicente de Paúl,40.385858269761655,-3.7212111020343626,Plaza
2552,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Fitness Place Piscina Marbella,40.38323208077717,-3.720717430114746,Gym / Fitness Center
2553,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,A Casiña,40.38588587654166,-3.7211707464283865,Spanish Restaurant
2554,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,DIA %,40.38587827668986,-3.721187783344189,Grocery Store
2555,PLAZA ELIPTICA/11,40.38459935886321,-3.7182557200044095,Döner Kebap Nemrut,40.38515212459135,-3.7124124673032566,Kebab Restaurant
2556,SAN FRANCISCO/11,40.37359399926437,-3.73910622280992,Cafeteria La Picota III,40.372663598543944,-3.7405025567803487,Café
2557,SAN FRANCISCO/11,40.37359399926437,-3.73910622280992,Lidl,40.37213811799482,-3.743619538390387,Supermarket
2558,SAN FRANCISCO/11,40.37359399926437,-3.73910622280992,el cañeo,40.37163499923799,-3.7422865838690558,Restaurant
2559,SAN FRANCISCO/11,40.37359399926437,-3.73910622280992,mercadona secoya,40.372011315196524,-3.742293195945326,Food & Drink Shop
2560,SAN FRANCISCO/11,40.37359399926437,-3.73910622280992,Hotel Vía Lusitana,40.37286315227119,-3.742104453843894,Hotel
2561,SAN FRANCISCO/11,40.37359399926437,-3.73910622280992,Mercadona,40.37235784916255,-3.7404965635643284,Grocery Store
2562,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,Domino's Pizza,40.3473781601956,-3.8288211822509766,Pizza Place
2563,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,Cercanías Alcorcón,40.35013446644488,-3.8317759316203825,Train Station
2564,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,Metro Alcorcón Central,40.351500447606085,-3.8321579689360226,Metro Station
2565,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,Los Reyunos Alcorcon,40.34885545282557,-3.834443663986815,Bakery
2566,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,La Antigua Churrería,40.34770049579552,-3.8278019143634787,Coffee Shop
2567,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,De Julian,40.35431253801974,-3.8302995864741827,Paella Restaurant
2568,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,Parque Ciudad de Mayarí,40.351758087994284,-3.837017139192776,Park
2569,ALCORCON CENTRAL/12,40.35008148769783,-3.8317801693487046,AhorraMas,40.34576826555777,-3.832421738604758,Grocery Store
2570,ALONSO DE MENDOZA/12,40.30080675005403,-3.7366415035880363,Heladería Tozzi,40.30477993019235,-3.7340211868286133,Dessert Shop
2571,ALONSO DE MENDOZA/12,40.30080675005403,-3.7366415035880363,Metro Alonso de Mendoza,40.30081966290451,-3.736281910670551,Metro Station
2572,ALONSO DE MENDOZA/12,40.30080675005403,-3.7366415035880363,Skatepark Getafe,40.298175077059945,-3.738238991875426,Skate Park
2573,ALONSO DE MENDOZA/12,40.30080675005403,-3.7366415035880363,En Boca,40.30294571904588,-3.7339759857680805,Mediterranean Restaurant
2574,ALONSO DE MENDOZA/12,40.30080675005403,-3.7366415035880363,Cerveceria Avenida 15,40.3038989448079,-3.732652167703002,Brewery
2575,ALONSO DE MENDOZA/12,40.30080675005403,-3.7366415035880363,Plaza De Los Abogados De Atocha,40.30503121374864,-3.734881129546741,Plaza
2576,ALONSO DE MENDOZA/12,40.30080675005403,-3.7366415035880363,Plaza De Las Cuestas,40.305030521447534,-3.7348746890465354,Plaza
2577,ARROYO CULEBRO/12,40.28873924742738,-3.756828049687434,Telepizza,40.29209669470103,-3.753504753112793,Pizza Place
2578,ARROYO CULEBRO/12,40.28873924742738,-3.756828049687434,Metro Arroyo Culebro,40.28854087014906,-3.7567555904388428,Metro Station
2579,ARROYO CULEBRO/12,40.28873924742738,-3.756828049687434,Cafeteria Milenio,40.28764919974899,-3.7571260695298143,Coffee Shop
2580,ARROYO CULEBRO/12,40.28873924742738,-3.756828049687434,Alimentacion Bazar,40.287552,-3.757247,Convenience Store
2581,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Kiwai,40.32835725517536,-3.762146288208414,Cocktail Bar
2582,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Museo de Escultura de Leganés,40.32462645965395,-3.761122226715088,Art Gallery
2583,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Heladería Verdi,40.32642994162591,-3.763858563253525,Ice Cream Shop
2584,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Restaurante Chino Abundancia,40.32894607618747,-3.7634163035061254,Chinese Restaurant
2585,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,El Saco Roto,40.330046134412896,-3.757544638544838,Spanish Restaurant
2586,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Instalación Deportiva Municipal Julián Montero Villamiel,40.32603184509943,-3.756590344242794,Soccer Field
2587,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,La Taberna de Quique,40.32793657883605,-3.7649065250015794,Tapas Restaurant
2588,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Tryp Leganés,40.32949500000001,-3.763812000000001,Hotel
2589,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Farmacia Leganés,40.32648039537787,-3.763778549952354,Pharmacy
2590,CASA DEL RELOJ/12,40.326596851073816,-3.759428416851752,Abacanto,40.326994270073335,-3.764815341444998,Pizza Place
2591,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Foster's Hollywood,40.29669080198998,-3.7469306211701703,American Restaurant
2592,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Peggy Sue's,40.29672611144578,-3.7473747693857598,Restaurant
2593,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Springfield,40.2966205124485,-3.74663581021719,Clothing Store
2594,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,H&M,40.2970017,-3.7466897,Clothing Store
2595,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Pull&Bear,40.296561355620575,-3.746402717944904,Clothing Store
2596,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Camuy Espresso,40.29639238795114,-3.745952382455811,Café
2597,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,McDonald's,40.296584204406976,-3.745319614026289,Fast Food Restaurant
2598,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Alcampo,40.295891799836106,-3.746542710792778,Supermarket
2599,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Meson Juva Bar,40.29196788499448,-3.747631471949317,Coffee Shop
2600,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,C.C. Getafe 3,40.2963667840797,-3.745921658552407,Shopping Mall
2601,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Ifitness,40.29681012459416,-3.747384688373899,Gym
2602,CONSERVATORIO/12,40.29324358021325,-3.7457717181822012,Plaza De La Osa Mayor,40.29016106037601,-3.742653551001524,Plaza
2603,EL BERCIAL/12,40.32906791420299,-3.7296384768618576,Burger King,40.32883997483383,-3.7278133364145614,Fast Food Restaurant
2604,EL BERCIAL/12,40.32906791420299,-3.7296384768618576,El Corte Inglés,40.328847548888156,-3.7279734543127905,Department Store
2605,EL BERCIAL/12,40.32906791420299,-3.7296384768618576,Maisha,40.32559272532213,-3.7304359653432213,Tapas Restaurant
2606,EL BERCIAL/12,40.32906791420299,-3.7296384768618576,Hipercor,40.329031357638975,-3.7280164944858467,Department Store
2607,EL BERCIAL/12,40.32906791420299,-3.7296384768618576,Domino's Pizza,40.325376569016875,-3.7305202486730855,Pizza Place
2608,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,llaollao,40.33885192871094,-3.736114501953125,Ice Cream Shop
2609,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Restaurante Changó Café,40.33268257490721,-3.7390238030304848,Beer Garden
2610,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Sports Café,40.336384972258806,-3.741457837166532,Mediterranean Restaurant
2611,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Domino's Pizza,40.33662463348891,-3.740084837084217,Pizza Place
2612,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,AltaFit,40.33890722275412,-3.7354057275088737,Gym
2613,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Verdecora,40.3369574559831,-3.734773551633189,Flower Shop
2614,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,El Jarrakas,40.33663271014665,-3.741033342882269,Bar
2615,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Go! Sushing,40.33599853515625,-3.742995262145996,Japanese Restaurant
2616,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Telepizza,40.3360641690087,-3.742956052835165,Pizza Place
2617,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Garret Irish Tavern,40.336686683268674,-3.73952358318245,Bar
2618,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Kaligula's,40.336647711913876,-3.7400190874356216,Coffee Shop
2619,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Sexycalia Sex shop Leganés,40.335488041480545,-3.74382734298706,Adult Boutique
2620,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,Fuente de Grecia,40.336401735335166,-3.744552895931137,Plaza
2621,EL CARRASCAL/12,40.336631659114424,-3.7401861342319935,MRW,40.335343,-3.744339,Post Office
2622,EL CASAR/12,40.31862321835585,-3.7098585802082673,Cercanías El Casar,40.31865195786561,-3.7100186001522975,Train Station
2623,EL CASAR/12,40.31862321835585,-3.7098585802082673,La Morenita,40.316959445576934,-3.714741876719488,Brewery
2624,EL CASAR/12,40.31862321835585,-3.7098585802082673,Metro El Casar,40.318614107504146,-3.7098467627320733,Metro Station
2625,EL CASAR/12,40.31862321835585,-3.7098585802082673,Airsoft Itaca,40.316264330323094,-3.712348038352363,Hobby Shop
2626,EL CASAR/12,40.31862321835585,-3.7098585802082673,Cafetería El Molino,40.31783676147461,-3.704056739807129,Coffee Shop
2627,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,Meson Galicia,40.279893,-3.798319,Steakhouse
2628,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,Pokhara Salón De Té,40.28679015010214,-3.7967534193214925,Tea Room
2629,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,Agualuna,40.2861512549088,-3.800859946855265,Cocktail Bar
2630,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,Forus Fuenlabrada,40.28504307121233,-3.800047058313191,Gym / Fitness Center
2631,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,Polideportivo Municipal Fernando Martín,40.282575430476335,-3.80049685575968,Basketball Stadium
2632,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,C.C. Plaza de la Estación,40.283154495905826,-3.8010357826872716,Shopping Mall
2633,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,Telepizza,40.28111709889932,-3.793434601465138,Pizza Place
2634,FUENLABRADA CENTRAL/12,40.28267240939756,-3.798909369146008,Foster's Hollywood,40.283696089659756,-3.8021962915106693,American Restaurant
2635,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Teatro Federico García Lorca,40.31009477320891,-3.732012277552614,Theater
2636,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,El Salón Del Crêpe,40.308998,-3.730892,Snack Place
2637,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Oskar Burguer,40.305878286125456,-3.73145017693108,Burger Joint
2638,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,llaollao,40.30920941572721,-3.7289797628220622,Frozen Yogurt Shop
2639,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Deolvido,40.30837994931583,-3.73131937535998,Cocktail Bar
2640,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Churrería La Antigua,40.30785282454815,-3.729585168552701,Breakfast Spot
2641,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Café El Violin,40.30910855336312,-3.730396302648213,Café
2642,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,100 Montaditos,40.306782436238166,-3.730742289942578,Sandwich Place
2643,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Hotel Carlos III,40.308322,-3.730576,Hotel
2644,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,La Cibelina Café,40.30906333177461,-3.7289684662828013,Café
2645,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Estación de Cercanías Getafe Centro,40.30987031800124,-3.7340062186676204,Train Station
2646,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,El Cardenal Cafetería Restaurante,40.306192108,-3.731060015,Café
2647,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,La Cibelina,40.309048295098876,-3.728902139195615,Plaza
2648,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Bar La Estacion,40.31021426194493,-3.7336964689749808,Café
2649,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Metro Getafe Central,40.309831017603024,-3.7340238381406845,Metro Station
2650,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Plaza de los Ositos,40.31003652103619,-3.733286802764724,Plaza
2651,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,A Parada,40.30959967441151,-3.7365592657924753,Café
2652,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Burger King,40.30656859675108,-3.7309262105384193,Fast Food Restaurant
2653,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,La Venganza de Malinche Urban Mexican,40.306818,-3.73017,Mexican Restaurant
2654,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Aderezo,40.30748196993516,-3.7293541431427,Mediterranean Restaurant
2655,GETAFE CENTRAL/12,40.30992262074484,-3.734033820285517,Granier Panes Artesanos,40.30585355522107,-3.731670482229795,Bakery
2656,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Doire Irish Pub,40.28499862557977,-3.8167516993214043,Pub
2657,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Parque de la Solidaridad,40.28424439205847,-3.8110250337807754,Park
2658,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,VIPS Fuenlabrada,40.28441767023093,-3.8163038427705596,Burger Joint
2659,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Cafetería Hospital De Fuenlabrada,40.28683819823404,-3.8158866827827045,Breakfast Spot
2660,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Parada Del Bus Hospital De Fuenlabrada,40.285673,-3.816125,Bus Station
2661,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Metro Hospital de Fuenlabrada,40.28584421103468,-3.816804885864258,Metro Station
2662,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Comedor Universidad Rey Juan Carlos,40.282626,-3.817716,Restaurant
2663,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Burger King,40.28541712894694,-3.8163871471364375,Fast Food Restaurant
2664,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Reprografía (URJC),40.28270636575487,-3.818240701641078,College Administrative Building
2665,HOSPITAL DE FUENLABRADA/12,40.285748393549156,-3.81642706635241,Tentadero,40.2826707429912,-3.8155489843362456,BBQ Joint
2666,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,Foster's Hollywood,40.31561745347223,-3.870792274181582,American Restaurant
2667,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,Cafeteria Blazquez,40.31528008541101,-3.870680469591058,Café
2668,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,La taberna de Picalagartos,40.314377484670274,-3.873243692193784,Tapas Restaurant
2669,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,Cafetería Tormes,40.316542,-3.877421,Café
2670,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,DIA %,40.31427434,-3.87278739,Supermarket
2671,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,maxi china,40.31396102465025,-3.8730693263532583,Convenience Store
2672,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,Avalon,40.31620095659491,-3.8786677910036502,Nightclub
2673,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,El Galeón,40.31370284228309,-3.8783649865899688,Spanish Restaurant
2674,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,Piscina Municipal Las Cumbres,40.3172562736791,-3.879117965698242,Gym Pool
2675,HOSPITAL DE MOSTOLES/12,40.31652112179911,-3.874715028557068,Parque Rio Ebro / Rio Segura,40.313727345599645,-3.8782092578541243,Park
2676,HOSPITAL SEVERO OCHOA/12,40.321765545104476,-3.767978430492755,Plaza Mayor,40.32557528195942,-3.7688255310058594,Plaza
2677,HOSPITAL SEVERO OCHOA/12,40.321765545104476,-3.767978430492755,Metro Hospital Severo Ochoa,40.32138727613184,-3.7679243087768555,Metro Station
2678,HOSPITAL SEVERO OCHOA/12,40.321765545104476,-3.767978430492755,Mascotas Borneo,40.32076321137123,-3.7636296294993685,Pet Store
2679,HOSPITAL SEVERO OCHOA/12,40.321765545104476,-3.767978430492755,Himoragua,40.32245589659517,-3.762329843146072,Gym
2680,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Bar Romiluz,40.31279978700231,-3.7227821787953768,Bar
2681,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Polideportivo Ignacio Pinedo,40.314780975462796,-3.72393665511593,College Gym
2682,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Asador Sidrería Baserri,40.30849110001216,-3.725185885777339,Spanish Restaurant
2683,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Plaza De España,40.309410812354194,-3.7246257110790646,Plaza
2684,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Mercado provenzal,40.31209345001081,-3.727850007166424,Bar
2685,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Metro Juan de la Cierva,40.31023487938204,-3.7230344521363246,Metro Station
2686,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Bar La Isla,40.30953571886711,-3.7232833303665616,Food
2687,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,El Culin,40.31392650649198,-3.724739728474755,Spanish Restaurant
2688,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Rock Tele Burguer,40.3121421254804,-3.7259741066739926,Burger Joint
2689,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,La Pinta,40.309517689739,-3.725116483266451,Breakfast Spot
2690,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Hiper Getafe,40.31301337666087,-3.7262320988520745,Food & Drink Shop
2691,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Cafeteria Dulcinea,40.31220777733416,-3.717968533488285,Coffee Shop
2692,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Productos Extremeños,40.3135340649102,-3.726468086242676,Sandwich Place
2693,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,restaurante chino  gran city,40.31551117677786,-3.721854672414355,Chinese Restaurant
2694,JUAN DE LA CIERVA/12,40.31179862923095,-3.722250149825076,Kebab Hut,40.31402183820459,-3.7271143221048844,Falafel Restaurant
2695,JULIAN BESTEIRO/12,40.33474027119546,-3.752668024867676,Derry Irish Tavern,40.33501130392175,-3.7511054855244024,Rock Club
2696,JULIAN BESTEIRO/12,40.33474027119546,-3.752668024867676,Parque de La Chopera,40.33717093748224,-3.7566052254245235,Park
2697,JULIAN BESTEIRO/12,40.33474027119546,-3.752668024867676,Dylan's,40.33515899050151,-3.750970529612727,Bar
2698,JULIAN BESTEIRO/12,40.33474027119546,-3.752668024867676,Cafetería Garcidomus,40.33599578242549,-3.7536687566313853,Coffee Shop
2699,JULIAN BESTEIRO/12,40.33474027119546,-3.752668024867676,La Joya Café,40.335280458574296,-3.75544775615423,Diner
2700,JULIAN BESTEIRO/12,40.33474027119546,-3.752668024867676,Churreria Marquez,40.33597508503358,-3.75521137364432,Café
2701,JULIAN BESTEIRO/12,40.33474027119546,-3.752668024867676,Círculo Granjeño,40.338913752535035,-3.7506233415596717,Spanish Restaurant
2702,LEGANES CENTRAL/12,40.32897617044243,-3.7715445639008855,Twister Rock&Food,40.33090443273114,-3.7680203748272705,Gastropub
2703,LEGANES CENTRAL/12,40.32897617044243,-3.7715445639008855,Burger Rober,40.32951935379751,-3.7678870096964134,Burger Joint
2704,LEGANES CENTRAL/12,40.32897617044243,-3.7715445639008855,Mercadona,40.32990682552007,-3.7691703552821614,Grocery Store
2705,LEGANES CENTRAL/12,40.32897617044243,-3.7715445639008855,Rita La Cantaora (Rita la Cantaora Gastrobar & Lounge),40.330536,-3.7686284,Restaurant
2706,LEGANES CENTRAL/12,40.32897617044243,-3.7715445639008855,La Eñe,40.328493900559614,-3.7667475601906353,Bar
2707,LEGANES CENTRAL/12,40.32897617044243,-3.7715445639008855,The Diner - American Foods,40.32849821432601,-3.7662855848376657,American Restaurant
